"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"POL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",22.86504,
"POL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",21.91566,
"POL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",22.88956,
"POL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",22.86464,
"POL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",22.76563,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",11.25495,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",10.89446,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",11.58061,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",10.77781,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",9.77271,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",10.45012,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",9.1396,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",8.82785,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",8.65788,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",8.80415,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",7.82794,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",8.39613,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",8.21557,
"PRT","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",8.1761,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",27.53096,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",27.03794,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",22.93668,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",22.39348,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",21.66154,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",22.80494,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",20.51864,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",19.81298,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.48664,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",19.28388,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",18.03023,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.41026,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",18.65878,
"SVK","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",18.52632,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",13.99649,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",12.75898,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",14.03851,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",12.66811,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",11.79547,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",12.74152,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",11.46312,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",10.62795,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",10.09,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",10.81943,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",9.82015,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",10.02245,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",10.03337,
"ESP","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",9.99323,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",9.54259,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",8.60029,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",8.56375,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",7.39389,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",7.55838,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",7.61538,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",6.28548,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",6.28063,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",6.55795,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",5.96541,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",5.53104,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",5.78105,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",5.76737,
"SWE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",5.72135,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",18.27745,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",16.98444,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",15.07285,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",13.23875,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",13.32802,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",13.98861,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",12.88156,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",12.63956,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",10.74821,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",11.73932,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",10.73317,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",9.98649,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",10.29074,
"CHE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",10.04367,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",17.02118,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",16.00063,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",14.76416,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",13.24027,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",12.38783,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",12.95079,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",11.38851,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",11.36731,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",10.82781,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",10.32277,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",10.15293,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",10.28748,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",10.10409,
"GBR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",10.02183,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",13.19092,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",12.72951,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",11.95909,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",10.94197,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",9.23072,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",9.27236,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",8.8823,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",8.65491,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",8.44529,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",8.17797,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",7.39055,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",7.75763,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",7.78762,
"USA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",7.67611,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",15.89686,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",15.06027,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",14.12598,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",12.96006,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",11.95677,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",12.21717,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",11.49811,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",11.33734,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",10.87725,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",10.84239,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",10.08153,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",10.36871,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",10.36491,
"G7M","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",10.27089,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",49.34548,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",48.58928,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",52.234,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",46.60351,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",52.49585,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",57.09972,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",55.46611,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",59.62277,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",62.72192,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",61.41157,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",57.96634,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",54.03117,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",53.43221,
"AFG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",52.99812,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",24.51495,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",23.83322,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",24.17578,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",21.9854,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",21.55726,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",23.31385,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",21.45644,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",19.93915,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",19.81741,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",19.42523,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",17.69079,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",18.8694,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",18.65998,
"ALB","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",18.45981,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",29.82006,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",31.74053,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",35.61068,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",34.11767,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",32.13971,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",31.68926,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",32.69955,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",30.5132,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",32.00987,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",33.601,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",32.90051,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",32.66508,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",32.76134,
"DZA","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",32.91557,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",29.88351,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",28.37166,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",28.14778,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",28.51511,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",28.96085,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",29.05401,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",29.2792,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.51322,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.47544,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",29.27571,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",29.2647,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",28.05196,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",28.31671,
"AGO","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",28.02152,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",16.0076,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",15.85405,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",14.47081,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",13.61238,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",14.05373,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",14.52667,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",13.68543,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",15.06927,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",14.1147,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",14.93674,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",14.45197,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",13.95186,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",13.97303,
"ARG","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",13.84671,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",33.07983,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",32.71072,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",31.619,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",32.41865,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",36.20056,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",40.79481,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",41.39294,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",39.19509,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",38.75478,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",38.11764,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",34.87167,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",35.55658,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",34.63884,
"ARM","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",34.24106,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",23.02348,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",26.51871,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",25.15823,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",23.78346,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",25.84174,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",27.72685,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",29.59322,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",29.04756,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.2887,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",26.8159,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",25.05773,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",25.80297,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",25.88438,
"AZE","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",26.26906,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",55.27098,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",52.82575,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",62.37965,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",65.85087,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",63.2667,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",64.82876,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",67.4297,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",63.57234,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",58.95892,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",65.71355,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",61.12351,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",61.12047,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",59.87996,
"BHR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",58.66163,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",52.98736,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",51.70392,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",53.80223,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",55.14937,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",56.48803,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",60.63896,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",69.00422,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",66.47897,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",73.37176,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",69.08059,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",67.90836,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",62.82447,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",63.39008,
"BGD","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",63.54533,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",25.50939,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",23.36055,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",22.06207,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",21.14994,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",22.46444,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",19.86036,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",19.1637,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",20.06079,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",20.48884,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",18.73342,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",16.90633,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",16.59014,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",16.66586,
"BLR","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",16.57188,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",45.40476,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",41.20672,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",47.29046,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",41.22433,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",41.20744,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",41.55631,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",43.13099,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",38.98048,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",39.02518,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",48.55724,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",46.11021,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",44.61055,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",45.71945,
"BEN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",46.23708,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",36.62628,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",35.29833,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",36.99722,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",40.16349,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",39.65957,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",37.99492,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",44.21164,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",42.63762,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",48.56215,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",44.49682,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",43.64552,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",40.24918,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",40.47256,
"BTN","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",40.3737,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",51.51747,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",44.33983,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",30.71828,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",28.00027,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2010",31.86734,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2011",28.84461,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2012",28.67738,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2013",26.97036,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2014",28.54349,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2015",29.54265,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2016",28.39105,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2017",27.93657,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2018",27.71693,
"BOL","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2019",27.48764,
"BIH","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1990",43.03416,
"BIH","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","1995",42.47123,
"BIH","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2000",39.22961,
"BIH","POLLUTIONEXP","EXPOS2PM25","MICGRCUBM","A","2005",37.02173,
